timestamp,CO2avg,CH4avg,C2H5OHavg,H2avg,NH3avg,NO2avg,CO2min,CH4min,C2H5OHmin,H2min,NH3min,NO2min,CO2max,CH4max,C2H5OHmax,H2max,NH3max,NO2max
420000,"356,64","22086,37","49,1","3,79","347,99",0,"336,73","22067,91","48,35","2,16","347,71",0,"366,07","22141,73","51,33","8,69","348,84",0
421500,"317,86","21292,83","17,65",0,"335,82",0,"290,62","20813,02","12,61",0,"328,47",0,"345,11","21772,64","36,44",0,"343,18",0
423000,"338,82","21661,92","31,97",0,"341,48",0,"324,15","21403,56","21,55",0,"337,52",0,"353,5","21920,28","42,4",0,"345,44",0
424500,"363,98","22104,82","49,84","12,51","348,27",0,"345,11","21772,64","36,44","15,22","343,18",0,"382,84",22437,"63,25","34,81","353,37",0
426000,"357,69","21864,91","40,16","2,17","344,6",0,"328,34","21625,01","30,48","8,69","340,92",0,"378,65","22141,73","51,33","8,69","348,84",0
427500,"369,22","22197,09","53,57","19,58","349,69",0,"345,11","21772,64","36,44","21,75","343,18",0,"378,65","22363,18","60,27","28,28","352,24",0
429000,"350,35","21864,92","40,16","5,44","344,6",0,"319,96","21329,74","18,57","21,75","336,39",0,"374,46","22289,36","57,29","21,75","351,1",0
430500,"333,58","21569,65","26,59","7,07","340,07",0,"303,19","21034,47","21,55","28,28","331,86",0,"378,65","22363,18","60,27","28,28","352,24",0
432000,"355,59","21957,19","43,89","2,71","346,01",0,"345,11","21772,64","36,44","2,16","343,18",0,"366,07","22141,73","51,33","8,69","348,84",0
433500,"321,01","21348,2","18,39",0,"336,67",0,299,"20960,66","18,57",0,"330,73",0,"332,54","21551,19","27,5",0,"339,78",0
435000,"340,92","21698,83","33,46","10,34","342,05",0,"319,96","21329,74","18,57","41,34","336,39",0,"387,03","22510,81","66,23","41,34","354,5",0
436500,"350,35","21864,92","40,16","5,98","344,6",0,"324,15","21403,56","21,55","2,16","337,52",0,"374,46","22289,36","57,29","21,75","351,1",0
438000,"351,4","21883,37","40,91","7,07","344,31",0,"332,54","21551,19","27,5","28,28","336,39",0,"370,27","22215,54","54,31","28,28","352,24",0
439500,"310,53","21163,65","10,03",0,"333,84",0,"290,62","20813,02","18,57",0,"328,47",0,"324,15","21403,56","21,55",0,"337,52",0
441000,"373,41","22270,91","56,55","20,12","350,82",0,"361,88","22067,91","48,35","2,16","347,71",0,"387,03","22510,81","66,23","41,34","354,5",0
442500,"391,23","22584,63","69,2","47,87","355,63",0,"378,65","22363,18","60,27","28,28","352,24",0,"416,38","23027,53","87,08","87,05","362,42",0
444000,"349,31","21975,64","44,63","5,98","346,29",0,"332,54","21551,19","27,5","2,16","339,78",0,"361,88","22289,36","57,29","21,75","351,1",0
445500,"376,55","22326,27","58,78","31,01","351,67",0,"345,11","21772,64","36,44","21,75","343,18",0,"407,99","22879,9","81,12","73,99","360,16",0
447000,"317,86","21292,83","17,65",0,"335,82",0,"290,62","20813,02","18,57",0,"328,47",0,"332,54","21551,19","27,5",0,"339,78",0
448500,"323,1","21385,1","20,45",0,"337,24",0,"290,62","20813,02","39,42",0,"328,47",0,"353,5","21920,28","42,4",0,"345,44",0
